C3,C4,O1,O2,Cz,F3,F4,F7,F8,Fz,Fp1,Fp2,Fpz,P3,P4,Pz,T3,T4,T5,T6,ECGL,ECGR
mV,mV,mV,mV,mV,mV,mV,mV,mV,mV,mV,mV,mV,mV,mV,mV,mV,mV,mV,mV,mV,mV
-20.5033,-20.4947,-54.3635,-49.4312,-27.4716,-12.5204,-5.6188,20.4623,-20.4062,-6.4566,18.4801,-10.6657,257.4957,-13.7744,-20.7424,-45.5227,-11.6669,-11.7982,-51.5422,-29.8195,-83.8344,-98.6317
-16.5328,-15.4559,-44.5444,-40.2699,-24.4669,-8.5013,-0.58034,28.4831,-12.5341,-1.4517,24.5279,-4.5712,67.5227,-8.5338,-13.533,-38.3225,-5.7805,-3.28,-44.3318,-22.6123,-76.6483,-90.7843
-9.5079,-6.5095,-35.3799,-31.763,-19.4591,-2.5218,7.4812,36.5039,-3.4509,2.5265,34.5228,3.5547,-341.5287,-0.67305,-5.6681,-30.4678,3.3761,6.5487,-37.7769,-12.7843,-66.8491,-80.321
-11.4932,-9.4916,-42.5806,-37.6524,-21.4622,-5.5115,3.4504,31.5456,-8.2953,-0.55341,29.4935,-0.50824,-230.4841,-4.6034,-8.2897,-34.3951,-0.54818,2.6172,-43.6763,-17.3707,-73.3819,-89.4764
-18.518,-17.5125,-52.3997,-44.8506,-24.4669,-11.4911,-5.6188,21.4832,-18.5896,-5.5583,19.4987,-10.6657,207.5292,-10.499,-17.4654,-42.2499,-10.3588,-8.522,-53.5087,-27.8539,-87.7541,-103.8633
-16.5328,-16.4842,-47.8174,-41.5787,-23.4653,-9.4816,-4.6111,25.5665,-15.5618,-4.5317,21.4722,-9.65,183.5138,-8.5338,-13.533,-39.6316,-7.7427,-5.2458,-49.5758,-23.2675,-85.7942,-100.5935
-9.5079,-6.5095,-33.4161,-31.763,-18.4575,-2.5218,3.4504,36.5039,-4.662,1.4999,31.5307,0.50751,-261.525,0.63708,-3.7019,-30.4678,2.722,7.204,-39.7434,-11.4738,-71.4221,-85.5527
-8.4389,-6.5095,-34.7253,-30.4542,-19.4591,-1.4925,5.4658,36.5039,-4.662,0.47323,32.4856,1.5233,-325.4706,1.2921,-3.7019,-29.8132,3.3761,8.5145,-39.7434,-11.4738,-70.7688,-87.5145
-13.4785,-15.4559,-44.5444,-39.6155,-23.4653,-8.5013,-3.6034,27.4623,-13.7452,-4.5317,23.5093,-8.6342,113.4746,-4.6034,-11.5668,-36.3588,-5.7805,-2.6248,-48.2648,-23.2675,-83.8344,-102.5554
-14.5475,-16.4842,-43.2352,-38.3068,-24.4669,-8.5013,-6.6265,28.4831,-14.3507,-6.4566,21.4722,-10.6657,254.4848,-4.6034,-13.533,-37.6679,-5.7805,-3.28,-47.6093,-23.2675,-84.4877,-102.5554
-7.5226,-8.4633,-31.4523,-27.8367,-20.4606,-2.5218,3.4504,38.5456,-2.2398,-0.55341,31.5307,-0.50824,-143.5266,3.2573,-4.3573,-28.5041,5.3382,9.1697,-36.4659,-12.7843,-68.809,-86.8605
-6.4536,-3.5274,-29.4884,-27.8367,-18.4575,-0.51223,6.4735,41.4622,-0.42314,1.4999,35.4777,3.5547,-359.5224,4.5675,-1.7357,-26.5404,10.5705,13.7564,-34.4994,-9.5082,-63.5827,-82.2829
-11.4932,-12.4738,-41.2714,-37.6524,-23.4653,-6.4918,-0.58034,31.5456,-10.7175,-4.5317,25.4829,-4.5712,-13.4847,-2.6382,-10.2559,-35.7043,1.4139,2.6172,-42.3653,-20.6467,-75.3418,-96.6698
-13.4785,-19.4663,-45.8536,-41.5787,-25.4685,-10.5108,-6.6265,26.4415,-15.5618,-7.4832,19.4987,-11.6815,275.4894,-6.5686,-15.4992,-39.6316,-2.5103,-3.28,-46.2983,-26.5435,-83.8344,-103.8633
-9.5079,-11.5483,-35.3799,-32.4174,-21.4622,-5.5115,-0.58034,35.4831,-7.6897,-2.4784,26.5014,-5.587,-14.4883,0.63708,-8.2897,-31.7769,5.3382,3.2725,-37.7769,-18.6811,-71.4221,-89.4764
-5.5373,-4.4529,-27.5246,-27.8367,-17.4559,-2.5218,6.4735,41.4622,-0.42314,0.47323,33.5042,0.50751,-362.5333,6.5327,-2.3911,-24.5767,12.5327,13.7564,-31.222,-10.8186,-60.3163,-79.6671
-8.4389,-10.52,-37.3437,-33.7261,-19.4591,-6.4918,0.42735,32.5664,-8.2953,-3.505,26.5014,-5.587,-135.4976,1.2921,-8.2897,-30.4678,4.6842,5.2382,-37.7769,-17.3707,-68.809,-88.8224
-13.4785,-17.5125,-44.5444,-40.2699,-23.4653,-12.5204,-6.6265,25.5665,-16.7729,-8.5099,16.5066,-13.713,255.4884,-4.6034,-14.8438,-35.7043,-3.8184,-4.5905,-43.6763,-26.5435,-78.6082,-99.2856
-9.5079,-14.5304,-35.3799,-33.7261,-21.4622,-7.5211,-3.6034,32.5664,-10.7175,-5.5583,22.4908,-9.65,101.5028,0.63708,-9.6005,-30.4678,2.722,0.65148,-36.4659,-19.3363,-67.5024,-87.5145
-2.483,-5.4812,-24.2516,-25.2192,-17.4559,-0.51223,4.4581,42.483,-1.6342,0.47323,32.4856,-0.50824,-317.5132,8.4979,-1.7357,-22.613,13.1867,13.7564,-25.3225,-9.5082,-52.477,-72.4736
-4.4683,-8.4633,-30.7977,-30.4542,-17.4559,-1.4925,2.4427,38.5456,-4.662,-1.4517,29.4935,-2.5397,-249.4814,5.2225,-4.3573,-24.5767,11.2246,9.1697,-29.2555,-13.4395,-54.4368,-75.7434
-9.5079,-18.5409,-40.6168,-40.2699,-22.4638,-8.5013,-6.6265,28.4831,-14.3507,-8.5099,19.4987,-12.6972,192.4747,-1.3281,-13.533,-34.3951,0.75991,-2.6248,-38.4324,-25.2331,-66.8491,-87.5145
-9.5079,-16.4842,-36.6891,-37.6524,-22.4638,-8.5013,-5.6188,31.5456,-12.5341,-7.4832,20.5173,-13.713,213.4793,0.63708,-12.2222,-31.7769,3.3761,-1.3143,-35.8104,-24.5779,-62.2762,-82.2829
-2.483,-7.5378,-24.2516,-27.8367,-18.4575,-0.51223,2.4427,42.483,-2.2398,-0.55341,31.5307,-2.5397,-230.4841,8.4979,-3.7019,-23.2676,14.4948,9.1697,-24.6671,-13.4395,-45.2909,-65.2802
-2.483,-7.5378,-26.2154,-28.4911,-17.4559,-0.51223,4.4581,42.483,-1.6342,-0.55341,32.4856,-0.50824,-334.5033,8.4979,-4.3573,-23.2676,15.1488,11.7907,-23.3561,-13.4395,-42.6778,-62.6644
-9.5079,-16.4842,-37.3437,-39.6155,-22.4638,-6.4918,-4.6111,32.5664,-12.5341,-5.5583,21.4722,-10.6657,87.5236,0.63708,-14.8438,-33.7406,5.3382,-1.3143,-32.533,-25.2331,-54.4368,-76.3973
-11.4932,-20.4947,-38.6529,-39.6155,-23.4653,-9.4816,-7.6342,30.5248,-15.5618,-8.5099,19.4987,-14.7287,267.532,-2.6382,-14.8438,-35.7043,2.722,-4.5905,-33.8439,-28.5091,-56.3966,-76.3973
-4.4683,-11.5483,-26.2154,-28.4911,-20.4606,-1.4925,0.42735,40.4414,-4.662,-2.4784,28.4749,-6.6027,-106.5356,5.2225,-6.3235,-26.5404,11.2246,7.204,-23.3561,-16.7155,-39.4114,-59.3946
-2.483,-6.5095,-23.597,-27.8367,-18.4575,-1.4925,5.4658,42.483,-1.6342,-0.55341,31.5307,-1.524,-363.5369,9.1529,-2.3911,-22.613,15.1488,11.7907,-20.7341,-12.7843,-31.572,-52.8551
-8.4389,-14.5304,-33.4161,-35.6893,-20.4606,-6.4918,-1.588,33.4414,-10.7175,-4.5317,23.5093,-9.65,-43.5219,2.6023,-10.2559,-30.4678,7.3003,2.6172,-28.6,-21.3019,-42.6778,-63.3183
-12.5622,-19.4663,-38.6529,-40.2699,-23.4653,-10.5108,-7.6342,28.4831,-16.7729,-8.5099,17.5252,-15.7445,275.4894,-1.3281,-14.8438,-35.7043,0.75991,-5.2458,-33.8439,-27.8539,-48.5573,-69.8578
-8.4389,-12.4738,-28.8338,-32.4174,-21.4622,-5.5115,-0.58034,35.4831,-6.4786,-3.505,23.5093,-8.6342,15.4772,3.2573,-7.6343,-29.8132,9.2625,3.2725,-26.6335,-18.6811,-35.4917,-54.8169
-2.483,-3.5274,-21.6331,-24.5648,-17.4559,-0.51223,7.4812,43.5039,1.3935,-0.55341,31.5307,-0.50824,-352.4969,9.1529,-0.42494,-21.3039,17.765,15.7222,-19.4231,-8.853,-21.7728,-41.7379
-5.5373,-7.5378,-29.4884,-30.4542,-19.4591,-4.4823,3.4504,37.5247,-3.4509,-3.505,24.5279,-4.5712,-162.5239,6.5327,-5.6681,-26.5404,11.2246,9.1697,-26.6335,-14.7499,-26.3458,-49.5853
-10.4242,-15.4559,-38.6529,-37.6524,-23.4653,-11.4911,-3.6034,27.4623,-12.5341,-8.5099,15.488,-14.7287,246.5275,-0.67305,-12.2222,-34.3951,2.722,-0.65902,-34.4994,-22.6123,-36.7982,-58.7406
-8.4389,-12.4738,-32.7615,-31.763,-22.4638,-7.5211,-0.58034,33.4414,-5.2675,-4.5317,20.5173,-9.65,133.4756,2.6023,-7.6343,-30.4678,7.3003,6.5487,-29.2555,-15.4051,-27.6523,-47.6235
-2.483,-2.4991,-22.2878,-22.6017,-17.4559,-1.4925,8.4889,42.483,6.2379,0.47323,30.5121,1.5233,-300.5232,9.1529,0.23046,-22.613,16.4569,19.6537,-20.7341,-3.6114,-11.3203,-30.6207
-4.4683,-3.5274,-27.5246,-26.528,-18.4575,-3.502,8.4889,39.5664,4.4212,-0.55341,29.4935,0.50751,-275.5041,7.1877,-0.42494,-24.5767,13.1867,19.6537,-22.7006,-5.577,-12.6269,-34.5444
-11.4932,-13.5021,-39.3075,-36.3437,-22.4638,-10.5108,-1.588,28.4831,-5.2675,-6.4566,18.4801,-10.6657,170.4666,-1.3281,-9.6005,-35.7043,1.4139,7.204,-33.8439,-16.7155,-25.6925,-47.6235
-11.4932,-13.5021,-37.3437,-34.3805,-22.4638,-11.4911,-2.5957,28.4831,-4.662,-6.4566,17.5252,-10.6657,230.4694,-2.6382,-8.2897,-34.3951,0.75991,7.204,-33.8439,-15.4051,-23.7326,-44.3537
-6.4536,-3.5274,-27.5246,-24.5648,-18.4575,-3.502,6.4735,38.5456,7.449,-0.55341,28.4749,1.5233,-204.5331,4.5675,-0.42494,-25.2313,11.2246,21.6194,-23.3561,-3.6114,-7.4006,-27.351
-5.5373,-0.54524,-28.8338,-25.2192,-16.5454,-3.502,9.4966,39.5664,8.6601,-0.55341,29.4935,3.5547,-346.4752,3.2573,1.5413,-24.5767,11.2246,24.2404,-23.3561,-1.6458,-3.481,-24.7352
-12.5622,-9.4916,-41.2714,-36.3437,-21.4622,-10.5108,0.42735,28.4831,-0.42314,-5.5583,20.5173,-5.587,53.4718,-3.2933,-6.3235,-35.7043,0.75991,11.7907,-33.8439,-12.7843,-17.8531,-39.7761
-16.5328,-14.5304,-43.2352,-38.3068,-23.4653,-13.5006,-3.6034,24.5456,-4.662,-8.5099,15.488,-10.6657,271.4749,-6.5686,-10.2559,-36.3588,-4.4724,7.204,-37.7769,-17.3707,-22.4261,-44.3537
-10.4242,-5.4812,-34.7253,-29.7999,-18.4575,-8.5013,4.4581,33.4414,5.6323,-3.505,24.5279,-1.524,-78.5057,-0.67305,-2.3911,-28.5041,1.4139,18.3432,-30.5665,-7.5426,-10.667,-30.6207
-7.5226,-0.54524,-30.7977,-27.8367,-16.5454,-5.5115,9.4966,37.5247,10.4767,0.47323,28.4749,4.5705,-370.4906,3.2573,1.5413,-24.5767,6.6463,25.5509,-26.6335,-1.6458,-2.8277,-23.4273
-14.5475,-7.5378,-42.5806,-37.6524,-19.4591,-12.5204,3.4504,26.4415,1.3935,-5.5583,19.4987,-3.5555,-73.4875,-4.6034,-5.6681,-32.4315,-2.5103,14.4117,-36.4659,-11.4738,-15.24,-36.5063
-19.4343,-14.5304,-48.4721,-42.2331,-23.4653,-18.4999,-2.5957,19.4415,-4.662,-9.5365,12.4959,-10.6657,269.4676,-9.844,-10.2559,-38.3225,-10.3588,6.5487,-42.3653,-17.3707,-24.3859,-45.6616
-15.4637,-7.5378,-39.3075,-34.3805,-20.4606,-13.5006,2.4427,26.4415,3.2102,-4.5317,18.4801,-2.5397,40.4963,-4.6034,-4.3573,-32.4315,-2.5103,15.7222,-36.4659,-10.8186,-14.5867,-32.5826
-9.5079,0.48308,-30.7977,-27.8367,-17.4559,-6.4918,11.5119,34.4622,13.5045,0.47323,28.4749,6.602,-350.4897,1.2921,2.1967,-24.5767,5.3382,26.2062,-30.5665,-1.6458,-2.8277,-21.4654
-13.4785,-3.5274,-40.6168,-33.7261,-19.4591,-10.5108,8.4889,27.4623,7.449,-1.4517,22.4908,1.5233,-197.5076,-3.2933,-2.3911,-29.8132,-0.54818,20.3089,-36.4659,-7.5426,-12.6269,-31.2747
-20.5033,-12.4738,-50.4359,-43.5418,-24.4669,-16.4904,-0.58034,18.5665,-0.42314,-6.4566,12.4959,-6.6027,225.5229,-11.8092,-9.6005,-38.3225,-12.321,9.1697,-46.2983,-17.3707,-28.3056,-46.3156
-18.518,-10.52,-46.5082,-41.5787,-23.4653,-14.4809,2.4427,21.4832,3.2102,-4.5317,14.4694,-3.5555,155.4838,-10.499,-7.6343,-35.7043,-10.3588,11.7907,-44.3318,-15.4051,-26.3458,-42.3919
-11.4932,-0.54524,-35.3799,-31.763,-19.4591,-7.5211,12.5196,31.5456,13.5045,1.4999,25.4829,6.602,-285.5404,-3.2933,0.23046,-27.8495,-0.54818,23.5852,-36.4659,-5.577,-12.6269,-25.3891
-12.5622,-1.4707,-39.3075,-35.6893,-19.4591,-7.5211,11.5119,30.5248,11.6878,0.47323,24.5279,5.5862,-305.5414,-4.6034,-1.7357,-29.8132,-2.5103,23.5852,-38.4324,-7.5426,-14.5867,-28.6589
-19.4343,-12.4738,-52.3997,-46.8137,-24.4669,-14.4809,1.435,18.5665,-0.42314,-6.4566,14.4694,-4.5712,139.4974,-13.7744,-10.2559,-39.6316,-14.2831,9.1697,-50.2313,-19.3363,-30.2654,-44.3537
-19.4343,-13.5021,-51.7451,-46.8137,-24.4669,-14.4809,-0.58034,19.4415,0.78796,-6.4566,13.5145,-5.587,243.5166,-14.4294,-11.5668,-39.6316,-14.2831,8.5145,-50.2313,-20.6467,-30.2654,-44.3537
-13.4785,-3.5274,-38.6529,-35.6893,-20.4606,-7.5211,9.4966,29.5039,12.2934,0.47323,23.5093,5.5862,-176.5031,-5.2585,-2.3911,-30.4678,-3.8184,20.3089,-40.3989,-10.8186,-15.24,-30.6207
-11.4932,-0.54524,-37.3437,-34.3805,-18.4575,-5.5115,12.5196,31.5456,14.7156,1.4999,27.52,8.6335,-357.5151,-3.2933,-0.42494,-27.8495,-0.54818,24.2404,-39.7434,-6.2322,-10.667,-30.6207
-17.449,-8.4633,-49.7813,-44.8506,-22.4638,-12.5204,3.4504,20.4623,4.4212,-4.5317,16.5066,-0.50824,13.47,-11.8092,-8.2897,-36.3588,-10.3588,12.446,-49.5758,-18.6811,-19.813,-45.6616
-20.5033,-13.5021,-52.3997,-46.8137,-23.4653,-16.4904,-0.58034,16.5248,0.78796,-7.4832,11.4773,-5.587,272.4785,-15.7396,-11.5668,-39.6316,-15.5912,6.5487,-52.8532,-21.3019,-19.813,-48.2774
-14.5475,-4.4529,-41.2714,-37.6524,-19.4591,-9.4816,5.4658,24.5456,9.2656,-2.4784,19.4987,1.5233,-50.4757,-8.5338,-3.7019,-30.4678,-7.7427,17.6879,-44.3318,-12.7843,-4.7875,-34.5444
-10.4242,1.5114,-36.6891,-32.4174,-16.5454,-7.5211,12.5196,30.5248,14.7156,0.47323,24.5279,8.6335,-371.4943,-3.2933,2.1967,-25.2313,-2.5103,25.5509,-39.7434,-6.2322,8.2781,-25.3891
-16.5328,-5.4812,-47.8174,-41.5787,-20.4606,-12.5204,6.4735,19.4415,7.449,-3.505,17.5252,1.5233,-107.4676,-10.499,-5.6681,-31.7769,-11.6669,16.3774,-47.6093,-14.7499,-0.21457,-36.5063
-22.4886,-12.4738,-54.3635,-47.4681,-23.4653,-18.4999,-0.58034,12.4415,-0.42314,-8.5099,8.4852,-6.6027,261.5102,-16.3946,-11.5668,-39.6316,-21.4776,7.204,-55.4752,-23.2675,-10.667,-48.2774
-18.518,-6.5095,-46.5082,-39.6155,-21.4622,-14.4809,5.4658,18.5665,7.449,-3.505,14.4694,-0.50824,67.5227,-12.4642,-5.6681,-33.7406,-14.2831,14.4117,-49.5758,-16.7155,0.43871,-38.4682
-12.5622,3.4652,-36.6891,-30.4542,-16.5454,-8.5013,13.5273,27.4623,17.7433,1.4999,25.4829,8.6335,-338.5178,-4.6034,2.1967,-25.2313,-3.8184,26.2062,-39.7434,-6.2322,16.7707,-27.351
-15.4637,0.48308,-42.5806,-37.6524,-18.4575,-9.4816,10.5043,23.5248,11.6878,-1.4517,20.5173,6.602,-227.4732,-8.5338,-0.42494,-30.4678,-7.7427,21.6194,-43.6763,-10.8186,16.7707,-34.5444
-21.5723,-8.4633,-52.3997,-44.8506,-23.4653,-17.5197,2.4427,14.4832,3.2102,-7.4832,10.5224,-3.5555,205.522,-14.4294,-8.2897,-38.3225,-15.5912,10.4802,-50.2313,-19.3363,8.2781,-46.3156
-20.5033,-6.5095,-47.8174,-40.2699,-23.4653,-16.4904,3.4504,17.5457,7.449,-4.5317,12.4959,-2.5397,180.5029,-13.7744,-6.3235,-36.3588,-12.321,13.7564,-47.6093,-15.4051,14.1576,-37.8142
-13.4785,3.4652,-35.3799,-29.7999,-19.4591,-8.5013,13.5273,26.4415,18.3489,1.4999,23.5093,8.6335,-265.5395,-5.2585,2.1967,-27.8495,-0.54818,27.5167,-37.7769,-5.577,32.4494,-17.5417
-13.4785,2.5397,-38.6529,-32.4174,-19.4591,-9.4816,14.535,25.5665,15.3211,0.47323,23.5093,9.6492,-328.4815,-5.2585,0.23046,-28.5041,-1.8563,27.5167,-38.4324,-6.2322,34.4093,-15.5799
-21.5723,-7.5378,-50.4359,-43.5418,-24.4669,-17.5197,3.4504,13.4624,3.2102,-5.5583,12.4959,-2.5397,109.5318,-14.4294,-8.2897,-38.3225,-12.321,13.7564,-48.2648,-18.6811,22.6502,-26.697
-21.5723,-8.4633,-50.4359,-44.8506,-25.4685,-18.4999,1.435,13.4624,2.6046,-6.4566,9.5038,-4.5712,249.5383,-16.3946,-9.6005,-40.2862,-15.5912,9.1697,-49.5758,-20.6467,22.6502,-23.4273
-14.5475,-0.54524,-40.6168,-33.7261,-21.4622,-11.4911,9.4966,22.504,12.2934,-0.55341,19.4987,3.5547,-150.4803,-8.5338,-0.42494,-30.4678,-4.4724,22.2747,-39.7434,-8.853,34.4093,-5.7706
-14.5475,3.4652,-37.3437,-31.763,-18.4575,-9.4816,13.5273,23.5248,15.3211,0.47323,23.5093,8.6335,-369.487,-7.2237,1.5413,-29.8132,-3.8184,27.5167,-37.7769,-4.2666,38.3289,-0.53898
-20.5033,-5.4812,-49.7813,-41.5787,-23.4653,-16.4904,5.4658,13.4624,3.2102,-5.5583,13.5145,-1.524,-19.5065,-14.4294,-7.6343,-38.3225,-13.629,14.4117,-46.2983,-15.4051,18.7306,-16.2338
-24.4739,-11.5483,-53.7089,-44.8506,-25.4685,-19.4802,-1.588,7.4832,-2.2398,-8.5099,6.5117,-8.6342,268.5356,-19.6699,-11.5668,-41.5953,-18.8614,6.5487,-51.5422,-21.3019,-4.7875,-33.2365
-18.518,-4.4529,-43.2352,-36.3437,-21.4622,-13.5006,5.4658,15.504,5.6323,-2.4784,15.488,-2.5397,-24.5246,-12.4642,-4.3573,-34.3951,-9.7048,15.7222,-42.3653,-13.4395,-2.8277,-27.351
-15.4637,0.48308,-37.3437,-30.4542,-18.4575,-10.5108,11.5119,20.4623,10.4767,0.47323,20.5173,5.5862,-373.5015,-7.2237,0.23046,-28.5041,-4.4724,24.2404,-37.7769,-6.2322,1.7453,-21.4654
-19.4343,-3.5274,-47.8174,-37.6524,-21.4622,-15.5101,5.4658,12.4415,3.2102,-4.5317,13.5145,-1.524,-142.523,-12.4642,-5.6681,-35.7043,-11.6669,15.7222,-44.3318,-14.7499,-12.6269,-34.5444
-25.5429,-12.4738,-54.3635,-45.505,-24.4669,-21.4897,-1.588,4.5666,-3.4509,-9.5365,4.4745,-9.65,245.5238,-18.3598,-11.5668,-41.5953,-20.8235,4.583,-51.5422,-22.6123,-25.6925,-47.6235
-21.5723,-7.5378,-47.8174,-37.6524,-23.4653,-17.5197,2.4427,9.5249,0.78796,-6.4566,9.5038,-6.6027,93.4737,-14.4294,-7.6343,-36.3588,-14.2831,11.7907,-44.3318,-16.7155,-19.813,-39.7761
-15.4637,1.5114,-36.6891,-28.4911,-18.4575,-10.5108,10.5043,19.4415,9.2656,-0.55341,19.4987,3.5547,-326.4742,-6.5686,0.23046,-27.8495,-4.4724,22.2747,-35.8104,-5.577,-7.4006,-27.351
-16.5328,-1.4707,-41.2714,-34.3805,-19.4591,-12.5204,8.4889,16.5248,6.2379,-2.4784,16.5066,2.539,-257.5104,-8.5338,-1.7357,-30.4678,-7.7427,20.3089,-39.7434,-9.5082,-12.6269,-32.5826
-22.4886,-9.4916,-52.3997,-42.2331,-24.4669,-18.4999,0.42735,7.4832,-2.2398,-8.5099,7.5303,-8.6342,183.5138,-15.7396,-10.2559,-39.6316,-16.2452,8.5145,-48.2648,-19.3363,-26.3458,-47.6235
-21.5723,-9.4916,-48.4721,-39.6155,-24.4669,-17.5197,0.42735,9.5249,-0.42314,-7.4832,8.4852,-6.6027,202.5111,-14.4294,-10.2559,-37.6679,-14.2831,10.4802,-45.6428,-16.7155,-24.3859,-43.6998
-14.5475,-0.54524,-36.6891,-29.7999,-20.4606,-11.4911,10.5043,20.4623,10.4767,-0.55341,19.4987,3.5547,-240.5204,-6.5686,-0.42494,-28.5041,-3.8184,23.5852,-36.4659,-6.2322,-10.667,-27.351
-15.4637,-0.54524,-38.6529,-30.4542,-19.4591,-10.5108,12.5196,19.4415,9.2656,-0.55341,20.5173,5.5862,-343.5359,-6.5686,-0.42494,-29.8132,-3.8184,24.2404,-35.8104,-5.577,-8.7072,-27.351
-22.4886,-9.4916,-50.4359,-41.5787,-23.4653,-18.4999,2.4427,8.5041,-1.6342,-6.4566,9.5038,-3.5555,78.4909,-14.4294,-9.6005,-38.3225,-15.5912,11.7907,-46.2983,-18.6811,-23.7326,-43.6998
-24.4739,-11.5483,-50.4359,-42.2331,-25.4685,-20.5094,-0.58034,6.4624,-2.2398,-8.5099,7.5303,-8.6342,256.4921,-16.3946,-12.2222,-39.6316,-18.8614,8.5145,-48.2648,-21.3019,-27.6523,-45.6616
-17.449,-4.4529,-39.3075,-33.7261,-21.4622,-14.4809,7.4812,17.5457,6.2379,-2.4784,16.5066,0.50751,-118.5075,-8.5338,-4.3573,-31.7769,-8.3967,18.3432,-38.4324,-12.7843,-13.2802,-30.6207
-15.4637,-0.54524,-36.6891,-32.4174,-18.4575,-10.5108,11.5119,21.4832,10.4767,0.47323,22.4908,6.602,-372.4979,-5.2585,-2.3911,-28.5041,-2.5103,23.5852,-34.4994,-9.5082,-7.4006,-25.3891
-20.5033,-8.4633,-48.4721,-41.5787,-22.4638,-15.5101,3.4504,12.4415,0.78796,-5.5583,13.5145,-2.5397,-50.4757,-12.4642,-10.2559,-36.3588,-12.321,11.7907,-43.6763,-19.3363,-19.813,-38.4682
-23.5576,-15.4559,-52.3997,-46.8137,-24.4669,-18.4999,-3.6034,7.4832,-6.4786,-9.5365,7.5303,-9.65,268.5356,-17.7047,-16.81,-41.5953,-18.8614,1.3067,-47.6093,-28.5091,-28.3056,-47.6235
-17.449,-9.4916,-42.5806,-38.3068,-21.4622,-12.5204,1.435,17.5457,0.78796,-3.505,16.5066,-3.5555,6.5162,-9.844,-10.2559,-34.3951,-10.3588,9.1697,-38.4324,-20.6467,-18.5064,-34.5444
-12.5622,-3.5274,-34.7253,-32.4174,-18.4575,-6.4918,8.4889,25.5665,5.6323,1.4999,24.5279,4.5705,-360.526,-4.6034,-4.3573,-26.5404,-0.54818,17.6879,-31.222,-12.7843,-8.7072,-25.3891
-15.4637,-8.4633,-43.2352,-38.3068,-19.4591,-10.5108,2.4427,18.5665,-1.6342,-2.4784,19.4987,-1.524,-168.474,-8.5338,-10.2559,-31.7769,-7.7427,8.5145,-37.7769,-20.6467,-18.5064,-36.5063
-20.5033,-18.5409,-52.3997,-46.8137,-23.4653,-17.5197,-5.6188,10.5457,-11.323,-7.4832,11.4773,-10.6657,237.4948,-15.7396,-18.7762,-39.6316,-17.5533,-1.3143,-44.3318,-29.8195,-29.6122,-48.2774
-18.518,-14.5304,-45.8536,-40.2699,-22.4638,-15.5101,-2.5957,15.504,-6.4786,-5.5583,14.4694,-7.6185,122.5073,-13.7744,-14.8438,-35.7043,-13.629,2.6172,-40.3989,-24.5779,-24.3859,-40.43
-12.5622,-6.5095,-36.6891,-32.4174,-18.4575,-8.5013,6.4735,23.5248,3.2102,0.47323,24.5279,2.539,-309.4842,-5.2585,-7.6343,-27.8495,-4.4724,13.7564,-33.8439,-14.7499,-11.3203,-26.697
-13.4785,-7.5378,-41.2714,-36.3437,-19.4591,-9.4816,3.4504,20.4623,-0.42314,-0.55341,22.4908,0.50751,-282.5295,-9.844,-10.2559,-30.4678,-7.7427,10.4802,-37.7769,-17.3707,-14.5867,-31.2747
-21.5723,-17.5125,-53.7089,-45.505,-24.4669,-17.5197,-5.6188,8.5041,-12.5341,-6.4566,10.5224,-10.6657,162.5092,-18.3598,-19.4316,-40.2862,-18.8614,-1.3143,-48.2648,-28.5091,-29.6122,-48.2774
-22.4886,-17.5125,-50.4359,-42.2331,-24.4669,-17.5197,-6.6265,8.5041,-11.323,-6.4566,11.4773,-10.6657,221.5084,-16.3946,-17.4654,-39.6316,-18.8614,-1.3143,-48.2648,-26.5435,-29.6122,-45.6616
-14.5475,-6.5095,-38.6529,-31.763,-19.4591,-10.5108,3.4504,19.4415,-0.42314,-0.55341,21.4722,-0.50824,-215.5013,-8.5338,-7.6343,-29.8132,-8.3967,12.446,-37.7769,-14.7499,-15.24,-28.6589
-14.5475,-4.4529,-38.6529,-30.4542,-18.4575,-9.4816,5.4658,19.4415,1.3935,-0.55341,24.5279,2.539,-355.5078,-8.5338,-5.6681,-28.5041,-7.7427,14.4117,-38.4324,-11.4738,-11.3203,-23.4273
-20.5033,-12.4738,-49.7813,-40.2699,-22.4638,-16.4904,-2.5957,8.5041,-9.5064,-6.4566,13.5145,-8.6342,47.5217,-15.7396,-13.533,-37.6679,-18.8614,3.2725,-48.2648,-22.6123,-27.6523,-36.5063
-22.4886,-16.4842,-50.4359,-41.5787,-23.4653,-19.4802,-6.6265,6.4624,-13.7452,-7.4832,8.4852,-12.6972,262.5139,-17.7047,-15.4992,-37.6679,-21.4776,-0.65902,-50.2313,-24.5779,-42.6778,-43.6998
-15.4637,-7.5378,-38.6529,-31.763,-18.4575,-12.5204,0.42735,15.504,-3.4509,-2.4784,19.4987,-3.5555,-86.5347,-9.844,-5.6681,-27.8495,-11.6669,10.4802,-42.3653,-13.4395,-27.6523,-28.6589
-14.5475,-2.4991,-37.3437,-30.4542,-17.4559,-10.5108,6.4735,18.5665,0.78796,-0.55341,23.5093,0.50751,-375.5088,-7.2237,-2.3911,-24.5767,-8.3967,16.3774,-42.3653,-9.5082,-9.3605,-14.272
-20.5033,-9.4916,-50.4359,-39.6155,-19.4591,-16.4904,0.42735,8.5041,-8.2953,-4.5317,13.5145,-6.6027,-80.5129,-15.7396,-8.2897,-32.4315,-20.8235,7.204,-54.8197,-18.6811,-8.7072,-20.8115
